OBS_STATUS;TERRITORIO;TEMPORAL;CNAE09;INDICATOR;OBS_VALUE;FREQ
A;3078;2017;7056;SOC_CONST;1.0;A
A;3078;2017;7663;SOC_CONST;1.0;A
A;3078;2017;7714;SOC_CONST;1.0;A
A;3078;2017;8256;SOC_CONST;1.0;A
A;3078;2017;8094;SOC_CONST;1.0;A
A;3078;2017;8451;SOC_CONST;1.0;A
A;3078;2017;8426;SOC_CONST;1.0;A
A;3078;2016;6949;SOC_CONST;13.0;A
A;3078;2016;6981;SOC_CONST;1.0;A
A;3078;2016;7056;SOC_CONST;1.0;A
A;3078;2016;7058;SOC_CONST;2.0;A
A;3078;2016;7605;SOC_CONST;2.0;A
A;3078;2016;7663;SOC_CONST;3.0;A
A;3078;2016;7714;SOC_CONST;3.0;A
A;3078;2016;7716;SOC_CONST;7.0;A
A;3078;2016;7859;SOC_CONST;7.0;A
A;3078;2015;6949;SOC_CONST;6.0;A
A;3078;2015;7058;SOC_CONST;2.0;A
A;3078;2015;7605;SOC_CONST;2.0;A
A;3078;2015;7663;SOC_CONST;1.0;A
A;3078;2015;7714;SOC_CONST;1.0;A
A;3078;2015;7716;SOC_CONST;3.0;A
A;3078;2015;7859;SOC_CONST;3.0;A
A;3078;2014;6949;SOC_CONST;2.0;A
A;3080;2020;6949;SOC_CONST;33.0;A
A;3080;2020;6981;SOC_CONST;8.0;A
A;3080;2020;7056;SOC_CONST;8.0;A
A;3080;2020;7058;SOC_CONST;2.0;A
A;3080;2020;7605;SOC_CONST;2.0;A
A;3080;2020;7663;SOC_CONST;5.0;A
A;3080;2020;7714;SOC_CONST;5.0;A
A;3080;2020;7716;SOC_CONST;11.0;A
A;3080;2020;7859;SOC_CONST;11.0;A
A;3080;2020;6963;SOC_CONST;1.0;A
A;3080;2020;7888;SOC_CONST;1.0;A
A;3080;2020;7889;SOC_CONST;2.0;A
A;3080;2020;7958;SOC_CONST;2.0;A
A;3080;2020;8032;SOC_CONST;1.0;A
A;3080;2020;8080;SOC_CONST;1.0;A
A;3080;2020;303236;SOC_CONST;1.0;A
A;3080;2020;8165;SOC_CONST;1.0;A
A;3080;2020;8451;SOC_CONST;2.0;A
A;3080;2020;8303;SOC_CONST;1.0;A
A;3080;2020;8385;SOC_CONST;1.0;A
A;3080;2019;6949;SOC_CONST;49.0;A
A;3080;2019;6981;SOC_CONST;9.0;A
A;3080;2019;7056;SOC_CONST;9.0;A
A;3080;2019;7058;SOC_CONST;3.0;A
A;3080;2019;7109;SOC_CONST;1.0;A
A;3080;2019;7605;SOC_CONST;2.0;A
A;3080;2019;7663;SOC_CONST;6.0;A
A;3080;2019;7714;SOC_CONST;6.0;A
A;3080;2019;7716;SOC_CONST;11.0;A
A;3080;2019;7859;SOC_CONST;11.0;A
A;3080;2019;6963;SOC_CONST;5.0;A
A;3080;2019;7888;SOC_CONST;5.0;A
A;3080;2019;7889;SOC_CONST;5.0;A
A;3080;2019;7958;SOC_CONST;5.0;A
A;3080;2019;303235;SOC_CONST;2.0;A
A;3080;2019;8031;SOC_CONST;2.0;A
A;3080;2019;8032;SOC_CONST;1.0;A
A;3080;2019;8080;SOC_CONST;1.0;A
A;3080;2019;8256;SOC_CONST;4.0;A
A;3080;2019;8094;SOC_CONST;4.0;A
A;3080;2019;8346;SOC_CONST;2.0;A
A;3080;2019;8255;SOC_CONST;2.0;A
A;3080;2019;8451;SOC_CONST;1.0;A
A;3080;2019;8385;SOC_CONST;1.0;A
A;3080;2018;6949;SOC_CONST;57.0;A
A;3080;2018;6981;SOC_CONST;21.0;A
A;3080;2018;7056;SOC_CONST;21.0;A
A;3080;2018;7058;SOC_CONST;4.0;A
A;3080;2018;7605;SOC_CONST;4.0;A
A;3080;2018;7663;SOC_CONST;6.0;A
A;3080;2018;7714;SOC_CONST;6.0;A
A;3080;2018;7716;SOC_CONST;12.0;A
A;3080;2018;7859;SOC_CONST;12.0;A
A;3080;2018;6963;SOC_CONST;3.0;A
A;3080;2018;7888;SOC_CONST;3.0;A
A;3080;2018;7889;SOC_CONST;4.0;A
A;3080;2018;7958;SOC_CONST;4.0;A
A;3080;2018;8256;SOC_CONST;3.0;A
A;3080;2018;8094;SOC_CONST;3.0;A
A;3080;2018;8346;SOC_CONST;1.0;A
A;3080;2018;8255;SOC_CONST;1.0;A
A;3080;2018;8451;SOC_CONST;3.0;A
A;3080;2018;8303;SOC_CONST;2.0;A
A;3080;2018;8385;SOC_CONST;1.0;A
A;3080;2017;6949;SOC_CONST;47.0;A
A;3080;2017;6981;SOC_CONST;5.0;A
A;3080;2017;7056;SOC_CONST;5.0;A
A;3080;2017;7058;SOC_CONST;3.0;A
A;3080;2017;7605;SOC_CONST;3.0;A
A;3080;2017;7663;SOC_CONST;5.0;A
A;3080;2017;7714;SOC_CONST;5.0;A
A;3080;2017;7716;SOC_CONST;14.0;A
A;3080;2017;7859;SOC_CONST;14.0;A
A;3080;2017;6963;SOC_CONST;2.0;A
A;3080;2017;7888;SOC_CONST;2.0;A
A;3080;2017;7889;SOC_CONST;3.0;A
A;3080;2017;7958;SOC_CONST;3.0;A
A;3080;2017;8032;SOC_CONST;1.0;A
A;3080;2017;8080;SOC_CONST;1.0;A
A;3080;2017;8256;SOC_CONST;6.0;A
A;3080;2017;8094;SOC_CONST;6.0;A
A;3080;2017;303236;SOC_CONST;2.0;A
A;3080;2017;8165;SOC_CONST;2.0;A
A;3080;2017;8346;SOC_CONST;2.0;A
A;3080;2017;8255;SOC_CONST;2.0;A
A;3080;2017;8451;SOC_CONST;4.0;A
A;3080;2017;8303;SOC_CONST;1.0;A
A;3080;2017;8345;SOC_CONST;1.0;A
A;3080;2017;8385;SOC_CONST;1.0;A
A;3080;2017;8426;SOC_CONST;1.0;A
A;3080;2016;6949;SOC_CONST;43.0;A
A;3080;2016;6981;SOC_CONST;5.0;A
A;3080;2016;7056;SOC_CONST;5.0;A
A;3080;2016;7058;SOC_CONST;1.0;A
A;3080;2016;7605;SOC_CONST;1.0;A
A;3080;2016;7663;SOC_CONST;8.0;A
A;3080;2016;7714;SOC_CONST;8.0;A
A;3080;2016;7716;SOC_CONST;12.0;A
A;3080;2016;7859;SOC_CONST;12.0;A
A;3080;2016;6963;SOC_CONST;4.0;A
A;3080;2016;7888;SOC_CONST;4.0;A
A;3080;2016;7889;SOC_CONST;6.0;A
A;3080;2016;7958;SOC_CONST;6.0;A
A;3080;2016;303235;SOC_CONST;1.0;A
A;3080;2016;8031;SOC_CONST;1.0;A
A;3080;2016;8256;SOC_CONST;1.0;A
A;3080;2016;8094;SOC_CONST;1.0;A
A;3080;2016;303236;SOC_CONST;2.0;A
A;3080;2016;8165;SOC_CONST;2.0;A
A;3080;2016;8346;SOC_CONST;1.0;A
A;3080;2016;8255;SOC_CONST;1.0;A
A;3080;2016;8451;SOC_CONST;2.0;A
A;3080;2016;8303;SOC_CONST;2.0;A
A;3080;2015;6949;SOC_CONST;37.0;A
A;3080;2015;6981;SOC_CONST;4.0;A
A;3080;2015;7056;SOC_CONST;4.0;A
A;3080;2015;7058;SOC_CONST;1.0;A
A;3080;2015;7605;SOC_CONST;1.0;A
A;3080;2015;7663;SOC_CONST;9.0;A
A;3080;2015;7714;SOC_CONST;9.0;A
A;3080;2015;7716;SOC_CONST;11.0;A
A;3080;2015;7859;SOC_CONST;11.0;A
A;3080;2015;7889;SOC_CONST;5.0;A
A;3080;2015;7958;SOC_CONST;5.0;A
A;3080;2015;8032;SOC_CONST;1.0;A
A;3080;2015;8080;SOC_CONST;1.0;A
A;3080;2015;8256;SOC_CONST;1.0;A
A;3080;2015;8094;SOC_CONST;1.0;A
A;3080;2015;303236;SOC_CONST;4.0;A
A;3080;2015;8165;SOC_CONST;4.0;A
A;3080;2015;8451;SOC_CONST;1.0;A
A;3080;2015;8426;SOC_CONST;1.0;A
A;3080;2014;6949;SOC_CONST;30.0;A
A;3080;2014;6981;SOC_CONST;2.0;A
A;3080;2014;7056;SOC_CONST;2.0;A
A;3080;2014;7058;SOC_CONST;3.0;A
A;3080;2014;7605;SOC_CONST;3.0;A
A;3080;2014;7663;SOC_CONST;8.0;A
A;3080;2014;7714;SOC_CONST;8.0;A
A;3080;2014;7716;SOC_CONST;7.0;A
A;3080;2014;7859;SOC_CONST;7.0;A
A;3080;2014;6963;SOC_CONST;1.0;A
A;3080;2014;7888;SOC_CONST;1.0;A
A;3080;2014;7889;SOC_CONST;3.0;A
A;3080;2014;7958;SOC_CONST;3.0;A
A;3080;2014;303236;SOC_CONST;1.0;A
A;3080;2014;8165;SOC_CONST;1.0;A
A;3080;2014;8451;SOC_CONST;5.0;A
A;3080;2014;8303;SOC_CONST;1.0;A
A;3080;2014;8345;SOC_CONST;2.0;A
A;3080;2014;8385;SOC_CONST;2.0;A
A;3080;2013;6949;SOC_CONST;44.0;A
A;3080;2013;7058;SOC_CONST;1.0;A
A;3080;2013;7605;SOC_CONST;1.0;A
A;3080;2013;7663;SOC_CONST;8.0;A
A;3080;2013;7714;SOC_CONST;8.0;A
A;3080;2013;7716;SOC_CONST;17.0;A
A;3080;2013;7859;SOC_CONST;17.0;A
A;3080;2013;6963;SOC_CONST;3.0;A
A;3080;2013;7888;SOC_CONST;3.0;A
A;3080;2013;7889;SOC_CONST;5.0;A
A;3080;2013;7958;SOC_CONST;5.0;A
A;3080;2013;303235;SOC_CONST;1.0;A
A;3080;2013;8031;SOC_CONST;1.0;A
A;3080;2013;8032;SOC_CONST;1.0;A
A;3080;2013;8080;SOC_CONST;1.0;A
A;3080;2013;303236;SOC_CONST;5.0;A
A;3080;2013;8165;SOC_CONST;5.0;A
A;3080;2013;8451;SOC_CONST;3.0;A
A;3080;2013;8303;SOC_CONST;1.0;A
A;3080;2013;8385;SOC_CONST;1.0;A
A;3080;2013;8426;SOC_CONST;1.0;A
A;3080;2012;6949;SOC_CONST;29.0;A
A;3080;2012;6981;SOC_CONST;3.0;A
A;3080;2012;7056;SOC_CONST;3.0;A
A;3080;2012;7663;SOC_CONST;7.0;A
A;3080;2012;7714;SOC_CONST;7.0;A
A;3080;2012;7716;SOC_CONST;6.0;A
A;3080;2012;7859;SOC_CONST;6.0;A
A;3080;2012;6963;SOC_CONST;2.0;A
A;3080;2012;7888;SOC_CONST;2.0;A
A;3080;2012;7889;SOC_CONST;2.0;A
A;3080;2012;7958;SOC_CONST;2.0;A
A;3080;2012;8256;SOC_CONST;2.0;A
A;3080;2012;8094;SOC_CONST;2.0;A
A;3080;2012;8451;SOC_CONST;7.0;A
A;3080;2012;8303;SOC_CONST;3.0;A
A;3080;2012;8345;SOC_CONST;1.0;A
A;3080;2012;8426;SOC_CONST;3.0;A
A;3080;2011;6949;SOC_CONST;29.0;A
A;3080;2011;6981;SOC_CONST;1.0;A
A;3080;2011;7056;SOC_CONST;1.0;A
A;3080;2011;7058;SOC_CONST;3.0;A
A;3080;2011;7605;SOC_CONST;2.0;A
A;3080;2011;7627;SOC_CONST;1.0;A
A;3080;2011;7663;SOC_CONST;4.0;A
A;3080;2011;7714;SOC_CONST;4.0;A
A;3080;2011;7716;SOC_CONST;5.0;A
A;3080;2011;7859;SOC_CONST;5.0;A
A;3080;2011;6963;SOC_CONST;1.0;A
A;3080;2011;7888;SOC_CONST;1.0;A
A;3080;2011;7889;SOC_CONST;3.0;A
A;3080;2011;7958;SOC_CONST;3.0;A
A;3080;2011;303235;SOC_CONST;1.0;A
A;3080;2011;8031;SOC_CONST;1.0;A
A;3080;2011;8256;SOC_CONST;4.0;A
A;3080;2011;8094;SOC_CONST;4.0;A
A;3080;2011;303236;SOC_CONST;4.0;A
A;3080;2011;8165;SOC_CONST;4.0;A
A;3080;2011;8346;SOC_CONST;1.0;A
A;3080;2011;8255;SOC_CONST;1.0;A
A;3080;2011;8451;SOC_CONST;2.0;A
A;3080;2011;8345;SOC_CONST;2.0;A
A;3080;2010;6949;SOC_CONST;42.0;A
A;3080;2010;6981;SOC_CONST;2.0;A
A;3080;2010;7056;SOC_CONST;2.0;A
A;3080;2010;7058;SOC_CONST;2.0;A
A;3080;2010;7109;SOC_CONST;1.0;A
A;3080;2010;7605;SOC_CONST;1.0;A
A;3080;2010;7663;SOC_CONST;10.0;A
A;3080;2010;7714;SOC_CONST;10.0;A
A;3080;2010;7716;SOC_CONST;8.0;A
A;3080;2010;7859;SOC_CONST;8.0;A
A;3080;2010;6963;SOC_CONST;1.0;A
A;3080;2010;7888;SOC_CONST;1.0;A
A;3080;2010;7889;SOC_CONST;8.0;A
A;3080;2010;7958;SOC_CONST;8.0;A
A;3080;2010;303235;SOC_CONST;1.0;A
A;3080;2010;8031;SOC_CONST;1.0;A
A;3080;2010;8032;SOC_CONST;2.0;A
A;3080;2010;8080;SOC_CONST;2.0;A
A;3080;2010;8256;SOC_CONST;2.0;A
A;3080;2010;8094;SOC_CONST;2.0;A
A;3080;2010;303236;SOC_CONST;1.0;A
A;3080;2010;8165;SOC_CONST;1.0;A
A;3080;2010;8346;SOC_CONST;1.0;A
A;3080;2010;8255;SOC_CONST;1.0;A
A;3080;2010;8451;SOC_CONST;4.0;A
A;3080;2010;8345;SOC_CONST;3.0;A
A;3080;2010;8385;SOC_CONST;1.0;A
A;3080;2009;6949;SOC_CONST;24.0;A
A;3080;2009;6981;SOC_CONST;3.0;A
A;3080;2009;7056;SOC_CONST;3.0;A
A;3080;2009;7058;SOC_CONST;2.0;A
A;3080;2009;7605;SOC_CONST;2.0;A
A;3080;2009;7663;SOC_CONST;8.0;A
A;3080;2009;7714;SOC_CONST;8.0;A
A;3080;2009;7716;SOC_CONST;2.0;A
A;3080;2009;7859;SOC_CONST;2.0;A
A;3080;2009;6963;SOC_CONST;2.0;A
A;3080;2009;7888;SOC_CONST;2.0;A
A;3080;2009;7889;SOC_CONST;4.0;A
A;3080;2009;7958;SOC_CONST;4.0;A
A;3080;2009;8256;SOC_CONST;1.0;A
A;3080;2009;8094;SOC_CONST;1.0;A
A;3080;2009;8346;SOC_CONST;2.0;A
A;3080;2009;8255;SOC_CONST;2.0;A
A;3081;2019;6949;SOC_CONST;1.0;A
A;3081;2019;6963;SOC_CONST;1.0;A
A;3081;2019;7888;SOC_CONST;1.0;A
A;3081;2017;6949;SOC_CONST;3.0;A
A;3081;2017;7058;SOC_CONST;1.0;A
A;3081;2017;7605;SOC_CONST;1.0;A
A;3081;2017;7889;SOC_CONST;1.0;A
A;3081;2017;7958;SOC_CONST;1.0;A
A;3081;2017;8256;SOC_CONST;1.0;A
A;3081;2017;8094;SOC_CONST;1.0;A
A;3081;2016;6949;SOC_CONST;1.0;A
A;3081;2016;6963;SOC_CONST;1.0;A
A;3081;2016;7888;SOC_CONST;1.0;A
A;3081;2015;6949;SOC_CONST;1.0;A
A;3081;2015;7716;SOC_CONST;1.0;A
A;3081;2015;7859;SOC_CONST;1.0;A
A;3081;2014;6949;SOC_CONST;1.0;A
A;3081;2014;8451;SOC_CONST;1.0;A
A;3081;2014;8426;SOC_CONST;1.0;A
A;3081;2012;6949;SOC_CONST;1.0;A
A;3081;2012;6963;SOC_CONST;1.0;A
A;3081;2012;7888;SOC_CONST;1.0;A
A;3081;2010;6949;SOC_CONST;1.0;A
A;3081;2010;6963;SOC_CONST;1.0;A
A;3081;2010;7888;SOC_CONST;1.0;A
A;3082;2020;6949;SOC_CONST;16.0;A
A;3082;2020;6981;SOC_CONST;4.0;A
A;3082;2020;7056;SOC_CONST;4.0;A
A;3082;2020;7058;SOC_CONST;2.0;A
A;3082;2020;7605;SOC_CONST;2.0;A
A;3082;2020;7663;SOC_CONST;3.0;A
A;3082;2020;7714;SOC_CONST;3.0;A
A;3082;2020;7716;SOC_CONST;3.0;A
A;3082;2020;7859;SOC_CONST;3.0;A
A;3082;2020;6963;SOC_CONST;1.0;A
A;3082;2020;7888;SOC_CONST;1.0;A
A;3082;2020;8256;SOC_CONST;1.0;A
A;3082;2020;8094;SOC_CONST;1.0;A
A;3082;2020;303236;SOC_CONST;1.0;A
A;3082;2020;8165;SOC_CONST;1.0;A
A;3082;2020;8346;SOC_CONST;1.0;A
A;3082;2020;8255;SOC_CONST;1.0;A
A;3082;2019;6949;SOC_CONST;14.0;A
A;3082;2019;6981;SOC_CONST;6.0;A
A;3082;2019;7056;SOC_CONST;6.0;A
A;3082;2019;7663;SOC_CONST;4.0;A
A;3082;2019;7714;SOC_CONST;4.0;A
A;3082;2019;7716;SOC_CONST;2.0;A
A;3082;2019;7859;SOC_CONST;2.0;A
A;3082;2019;8256;SOC_CONST;1.0;A
A;3082;2019;8094;SOC_CONST;1.0;A
A;3082;2019;8451;SOC_CONST;1.0;A
A;3082;2019;8303;SOC_CONST;1.0;A
A;3082;2018;6949;SOC_CONST;28.0;A
A;3082;2018;6981;SOC_CONST;6.0;A
A;3082;2018;7056;SOC_CONST;6.0;A
A;3082;2018;7663;SOC_CONST;3.0;A
A;3082;2018;7714;SOC_CONST;3.0;A
A;3082;2018;7716;SOC_CONST;6.0;A
A;3082;2018;7859;SOC_CONST;6.0;A
A;3082;2018;6963;SOC_CONST;2.0;A
A;3082;2018;7888;SOC_CONST;2.0;A
A;3082;2018;7889;SOC_CONST;3.0;A
A;3082;2018;7958;SOC_CONST;3.0;A
A;3082;2018;303235;SOC_CONST;1.0;A
A;3082;2018;8031;SOC_CONST;1.0;A
A;3082;2018;8256;SOC_CONST;2.0;A
A;3082;2018;8094;SOC_CONST;2.0;A
A;3082;2018;303236;SOC_CONST;3.0;A
A;3082;2018;8165;SOC_CONST;3.0;A
A;3082;2018;8346;SOC_CONST;2.0;A
A;3082;2018;8255;SOC_CONST;2.0;A
A;3082;2017;6949;SOC_CONST;19.0;A
A;3082;2017;6981;SOC_CONST;6.0;A
A;3082;2017;7056;SOC_CONST;6.0;A
A;3082;2017;7058;SOC_CONST;2.0;A
A;3082;2017;7605;SOC_CONST;2.0;A
A;3082;2017;7663;SOC_CONST;2.0;A
A;3082;2017;7714;SOC_CONST;2.0;A
A;3082;2017;7716;SOC_CONST;5.0;A
A;3082;2017;7859;SOC_CONST;5.0;A
A;3082;2017;6963;SOC_CONST;1.0;A
A;3082;2017;7888;SOC_CONST;1.0;A
A;3082;2017;303236;SOC_CONST;2.0;A
A;3082;2017;8165;SOC_CONST;2.0;A
A;3082;2017;8346;SOC_CONST;1.0;A
A;3082;2017;8255;SOC_CONST;1.0;A
A;3082;2016;6949;SOC_CONST;40.0;A
A;3082;2016;6981;SOC_CONST;4.0;A
A;3082;2016;7056;SOC_CONST;4.0;A
A;3082;2016;7058;SOC_CONST;4.0;A
A;3082;2016;7605;SOC_CONST;4.0;A
A;3082;2016;7663;SOC_CONST;7.0;A
A;3082;2016;7714;SOC_CONST;7.0;A
A;3082;2016;7716;SOC_CONST;14.0;A
A;3082;2016;7859;SOC_CONST;14.0;A
A;3082;2016;6963;SOC_CONST;1.0;A
A;3082;2016;7888;SOC_CONST;1.0;A
A;3082;2016;7889;SOC_CONST;1.0;A
A;3082;2016;7958;SOC_CONST;1.0;A
A;3082;2016;8032;SOC_CONST;1.0;A
A;3082;2016;8080;SOC_CONST;1.0;A
A;3082;2016;303236;SOC_CONST;5.0;A
A;3082;2016;8165;SOC_CONST;5.0;A
A;3082;2016;8346;SOC_CONST;2.0;A
A;3082;2016;8255;SOC_CONST;2.0;A
A;3082;2016;8451;SOC_CONST;1.0;A
A;3082;2016;8303;SOC_CONST;1.0;A
A;3082;2015;6949;SOC_CONST;27.0;A
A;3082;2015;6981;SOC_CONST;2.0;A
A;3082;2015;7056;SOC_CONST;2.0;A
A;3082;2015;7058;SOC_CONST;1.0;A
A;3082;2015;7605;SOC_CONST;1.0;A
A;3082;2015;7663;SOC_CONST;10.0;A
A;3082;2015;7714;SOC_CONST;10.0;A
A;3082;2015;7716;SOC_CONST;6.0;A
A;3082;2015;7859;SOC_CONST;6.0;A
A;3082;2015;6963;SOC_CONST;2.0;A
A;3082;2015;7888;SOC_CONST;2.0;A
A;3082;2015;303235;SOC_CONST;2.0;A
A;3082;2015;8031;SOC_CONST;2.0;A
A;3082;2015;8256;SOC_CONST;2.0;A
A;3082;2015;8094;SOC_CONST;2.0;A
A;3082;2015;303236;SOC_CONST;2.0;A
A;3082;2015;8165;SOC_CONST;2.0;A
A;3082;2014;6949;SOC_CONST;16.0;A
A;3082;2014;6981;SOC_CONST;1.0;A
A;3082;2014;7056;SOC_CONST;1.0;A
A;3082;2014;7058;SOC_CONST;1.0;A
A;3082;2014;7109;SOC_CONST;1.0;A
A;3082;2014;7663;SOC_CONST;8.0;A
A;3082;2014;7714;SOC_CONST;8.0;A
A;3082;2014;7716;SOC_CONST;5.0;A
A;3082;2014;7859;SOC_CONST;5.0;A
A;3082;2014;7889;SOC_CONST;1.0;A
A;3082;2014;7958;SOC_CONST;1.0;A
A;3082;2013;6949;SOC_CONST;24.0;A
A;3082;2013;6981;SOC_CONST;1.0;A
A;3082;2013;7056;SOC_CONST;1.0;A
A;3082;2013;7663;SOC_CONST;2.0;A
A;3082;2013;7714;SOC_CONST;2.0;A
A;3082;2013;7716;SOC_CONST;10.0;A
A;3082;2013;7859;SOC_CONST;10.0;A
A;3082;2013;7889;SOC_CONST;5.0;A
A;3082;2013;7958;SOC_CONST;5.0;A
A;3082;2013;8256;SOC_CONST;3.0;A
A;3082;2013;8094;SOC_CONST;3.0;A
A;3082;2013;303236;SOC_CONST;1.0;A
A;3082;2013;8165;SOC_CONST;1.0;A
A;3082;2013;8451;SOC_CONST;2.0;A
A;3082;2013;8345;SOC_CONST;1.0;A
A;3082;2013;8385;SOC_CONST;1.0;A
A;3082;2012;6949;SOC_CONST;13.0;A
A;3082;2012;6981;SOC_CONST;1.0;A
A;3082;2012;7056;SOC_CONST;1.0;A
A;3082;2012;7058;SOC_CONST;2.0;A
A;3082;2012;7605;SOC_CONST;2.0;A
A;3082;2012;7663;SOC_CONST;2.0;A
A;3082;2012;7714;SOC_CONST;2.0;A
A;3082;2012;7716;SOC_CONST;2.0;A
A;3082;2012;7859;SOC_CONST;2.0;A
A;3082;2012;303235;SOC_CONST;1.0;A
A;3082;2012;8031;SOC_CONST;1.0;A
A;3082;2012;8032;SOC_CONST;1.0;A
A;3082;2012;8080;SOC_CONST;1.0;A
A;3082;2012;303236;SOC_CONST;1.0;A
A;3082;2012;8165;SOC_CONST;1.0;A
A;3082;2012;8451;SOC_CONST;3.0;A
A;3082;2012;8345;SOC_CONST;1.0;A
A;3082;2012;8385;SOC_CONST;1.0;A
A;3082;2012;8426;SOC_CONST;1.0;A
A;3082;2011;6949;SOC_CONST;15.0;A
A;3082;2011;7663;SOC_CONST;5.0;A
A;3082;2011;7714;SOC_CONST;5.0;A
A;3082;2011;7716;SOC_CONST;5.0;A
A;3082;2011;7859;SOC_CONST;5.0;A
A;3082;2011;8256;SOC_CONST;3.0;A
A;3082;2011;8094;SOC_CONST;3.0;A
A;3082;2011;8346;SOC_CONST;1.0;A
A;3082;2011;8255;SOC_CONST;1.0;A
A;3082;2011;8451;SOC_CONST;1.0;A
A;3082;2011;8345;SOC_CONST;1.0;A
A;3082;2010;6949;SOC_CONST;13.0;A
A;3082;2010;6981;SOC_CONST;1.0;A
A;3082;2010;7056;SOC_CONST;1.0;A
A;3082;2010;7663;SOC_CONST;3.0;A
A;3082;2010;7714;SOC_CONST;3.0;A
A;3082;2010;7716;SOC_CONST;4.0;A
A;3082;2010;7859;SOC_CONST;4.0;A
A;3082;2010;7889;SOC_CONST;2.0;A
A;3082;2010;7958;SOC_CONST;2.0;A
A;3082;2010;8256;SOC_CONST;1.0;A
A;3082;2010;8094;SOC_CONST;1.0;A
A;3082;2010;8451;SOC_CONST;2.0;A
A;3082;2010;8345;SOC_CONST;1.0;A
A;3082;2010;8385;SOC_CONST;1.0;A
A;3082;2009;6949;SOC_CONST;21.0;A
A;3082;2009;6981;SOC_CONST;2.0;A
A;3082;2009;7056;SOC_CONST;2.0;A
A;3082;2009;7058;SOC_CONST;2.0;A
A;3082;2009;7605;SOC_CONST;1.0;A
A;3082;2009;7627;SOC_CONST;1.0;A
A;3082;2009;7663;SOC_CONST;4.0;A
A;3082;2009;7714;SOC_CONST;4.0;A
A;3082;2009;7716;SOC_CONST;6.0;A
A;3082;2009;7859;SOC_CONST;6.0;A
A;3082;2009;6963;SOC_CONST;1.0;A
A;3082;2009;7888;SOC_CONST;1.0;A
A;3082;2009;7889;SOC_CONST;1.0;A
A;3082;2009;7958;SOC_CONST;1.0;A
A;3082;2009;8256;SOC_CONST;2.0;A
A;3082;2009;8094;SOC_CONST;2.0;A
A;3082;2009;303236;SOC_CONST;1.0;A
A;3082;2009;8165;SOC_CONST;1.0;A
A;3082;2009;8346;SOC_CONST;1.0;A
A;3082;2009;8255;SOC_CONST;1.0;A
A;3082;2009;8451;SOC_CONST;1.0;A
A;3082;2009;8345;SOC_CONST;1.0;A
A;3083;2020;6949;SOC_CONST;6.0;A
A;3083;2020;7663;SOC_CONST;1.0;A
A;3083;2020;7714;SOC_CONST;1.0;A
A;3083;2020;7716;SOC_CONST;2.0;A
A;3083;2020;7859;SOC_CONST;2.0;A
A;3083;2020;8256;SOC_CONST;2.0;A
A;3083;2020;8094;SOC_CONST;2.0;A
A;3083;2020;303236;SOC_CONST;1.0;A
A;3083;2020;8165;SOC_CONST;1.0;A
A;3083;2019;6949;SOC_CONST;3.0;A
A;3083;2019;7058;SOC_CONST;1.0;A
A;3083;2019;7605;SOC_CONST;1.0;A
A;3083;2019;7663;SOC_CONST;1.0;A
A;3083;2019;7714;SOC_CONST;1.0;A
A;3083;2019;7716;SOC_CONST;1.0;A
A;3083;2019;7859;SOC_CONST;1.0;A
A;3083;2018;6949;SOC_CONST;12.0;A
A;3083;2018;6981;SOC_CONST;3.0;A
A;3083;2018;7056;SOC_CONST;3.0;A
A;3083;2018;7058;SOC_CONST;3.0;A
A;3083;2018;7605;SOC_CONST;3.0;A
A;3083;2018;7663;SOC_CONST;2.0;A
A;3083;2018;7714;SOC_CONST;2.0;A
A;3083;2018;7716;SOC_CONST;3.0;A
A;3083;2018;7859;SOC_CONST;3.0;A
A;3083;2018;7889;SOC_CONST;1.0;A
A;3083;2018;7958;SOC_CONST;1.0;A
A;3083;2017;6949;SOC_CONST;3.0;A
A;3083;2017;7716;SOC_CONST;2.0;A
A;3083;2017;7859;SOC_CONST;2.0;A
A;3083;2017;8346;SOC_CONST;1.0;A
A;3083;2017;8255;SOC_CONST;1.0;A
A;3083;2016;6949;SOC_CONST;7.0;A
A;3083;2016;7663;SOC_CONST;2.0;A
A;3083;2016;7714;SOC_CONST;2.0;A
A;3083;2016;7716;SOC_CONST;3.0;A
A;3083;2016;7859;SOC_CONST;3.0;A
A;3083;2016;6963;SOC_CONST;2.0;A
A;3083;2016;7888;SOC_CONST;2.0;A
A;3083;2015;6949;SOC_CONST;15.0;A
A;3083;2015;6981;SOC_CONST;2.0;A
A;3083;2015;7056;SOC_CONST;2.0;A
A;3083;2015;7058;SOC_CONST;2.0;A
A;3083;2015;7605;SOC_CONST;2.0;A
A;3083;2015;7663;SOC_CONST;2.0;A
A;3083;2015;7714;SOC_CONST;2.0;A
A;3083;2015;7716;SOC_CONST;2.0;A
A;3083;2015;7859;SOC_CONST;2.0;A
A;3083;2015;7889;SOC_CONST;2.0;A
A;3083;2015;7958;SOC_CONST;2.0;A
A;3083;2015;8256;SOC_CONST;3.0;A
A;3083;2015;8094;SOC_CONST;3.0;A
A;3083;2015;303236;SOC_CONST;2.0;A
A;3083;2015;8165;SOC_CONST;2.0;A
A;3083;2014;6949;SOC_CONST;4.0;A
A;3083;2014;7663;SOC_CONST;3.0;A
A;3083;2014;7714;SOC_CONST;3.0;A
A;3083;2014;7716;SOC_CONST;1.0;A
