D_TEMPORAL_0;D_TERRITORIO_0;D_IPC_RUBRICAS_0;INDICATOR;OBS_VALUE;FREQ
2010-12;3143;62061;Variación mensual;-0.7;M
2010-12;3143;62062;Variación mensual;-0.7;M
2010-12;3143;62063;Variación mensual;0.0;M
2010-12;3143;62064;Variación mensual;0.0;M
2010-12;3143;62065;Variación mensual;0.2;M
2010-12;3143;62066;Variación mensual;0.0;M
2010-12;3143;62067;Variación mensual;0.0;M
2010-12;3143;62068;Variación mensual;0.9;M
2010-12;3143;62069;Variación mensual;0.1;M
2010-12;3143;62070;Variación mensual;0.2;M
2010-12;3143;62071;Variación mensual;-0.3;M
2010-12;3143;62072;Variación mensual;0.2;M
2010-12;3143;62073;Variación mensual;0.0;M
2010-12;3143;62074;Variación mensual;0.3;M
2010-12;3143;62075;Variación mensual;1.8;M
2010-12;3143;62076;Variación mensual;0.0;M
2010-12;3143;62077;Variación mensual;0.3;M
2010-12;3143;62078;Variación mensual;0.0;M
2010-12;3143;62079;Variación mensual;-0.8;M
2010-12;3143;62080;Variación mensual;0.4;M
2010-12;3143;62081;Variación mensual;-0.7;M
2010-12;3143;62082;Variación mensual;0.0;M
2010-12;3143;62083;Variación mensual;0.0;M
2010-12;3143;62084;Variación mensual;0.0;M
2010-12;3143;62085;Variación mensual;0.2;M
2010-12;3143;62086;Variación mensual;0.2;M
2010-12;3143;62087;Variación mensual;0.7;M
2010-12;3143;62088;Variación mensual;0.4;M
2009-01;2240;62032;Variación mensual;0.0;M
2009-01;2240;62033;Variación mensual;0.1;M
2009-01;2240;62034;Variación mensual;0.5;M
2009-01;2240;62035;Variación mensual;-3.2;M
2009-01;2240;62036;Variación mensual;0.0;M
2009-01;2240;62037;Variación mensual;1.9;M
2009-01;2240;62038;Variación mensual;0.1;M
2009-01;2240;62039;Variación mensual;0.6;M
2009-01;2240;62040;Variación mensual;0.2;M
2009-01;2240;62041;Variación mensual;0.2;M
2009-01;2240;62042;Variación mensual;-0.9;M
2009-01;2240;62043;Variación mensual;-0.1;M
2009-01;2240;62044;Variación mensual;-3.7;M
2009-01;2240;62045;Variación mensual;0.0;M
2009-01;2240;62046;Variación mensual;0.0;M
2009-01;2240;62047;Variación mensual;0.8;M
2009-01;2240;62048;Variación mensual;0.0;M
2009-01;2240;62049;Variación mensual;0.3;M
2009-01;2240;62050;Variación mensual;-0.1;M
2009-01;2240;62051;Variación mensual;-0.8;M
2009-01;2240;62052;Variación mensual;0.1;M
2009-01;2240;62053;Variación mensual;0.7;M
2009-01;2240;62054;Variación mensual;0.7;M
2009-01;2240;62055;Variación mensual;2.7;M
2009-01;2240;62056;Variación mensual;-15.1;M
2009-01;2240;62057;Variación mensual;-16.1;M
2009-01;2240;62058;Variación mensual;-12.8;M
2009-01;2240;62059;Variación mensual;-11.1;M
2009-01;2240;62060;Variación mensual;-8.4;M
2009-01;2240;62061;Variación mensual;-10.3;M
2009-01;2240;62062;Variación mensual;-8.5;M
2009-01;2240;62063;Variación mensual;1.2;M
2009-01;2240;62064;Variación mensual;0.3;M
2009-01;2240;62065;Variación mensual;0.7;M
2009-01;2240;62066;Variación mensual;0.3;M
2009-01;2240;62067;Variación mensual;-1.4;M
2009-01;2240;62068;Variación mensual;-4.8;M
2009-01;2240;62069;Variación mensual;0.2;M
2009-01;2240;62070;Variación mensual;-0.5;M
2009-01;2240;62071;Variación mensual;0.3;M
2009-01;2240;62072;Variación mensual;0.6;M
2009-01;2240;62073;Variación mensual;2.8;M
2009-01;2240;62074;Variación mensual;-0.2;M
2009-01;2240;62075;Variación mensual;-0.7;M
2009-01;2240;62076;Variación mensual;3.3;M
2009-01;2240;62077;Variación mensual;0.1;M
2009-01;2240;62078;Variación mensual;0.1;M
2009-01;2240;62079;Variación mensual;-1.1;M
2009-01;2240;62080;Variación mensual;1.2;M
2009-01;2240;62081;Variación mensual;0.6;M
2009-01;2240;62082;Variación mensual;0.1;M
2009-01;2240;62083;Variación mensual;0.0;M
2009-01;2240;62084;Variación mensual;0.0;M
2009-01;2240;62085;Variación mensual;0.3;M
2009-01;2240;62086;Variación mensual;-0.1;M
2009-01;2240;62087;Variación mensual;-0.6;M
2009-01;2240;62088;Variación mensual;1.0;M
2009-01;3143;62032;Variación mensual;-0.2;M
2009-01;3143;62033;Variación mensual;0.2;M
2009-01;3143;62034;Variación mensual;0.2;M
2009-01;3143;62035;Variación mensual;-2.1;M
2009-01;3143;62036;Variación mensual;0.2;M
2009-01;3143;62037;Variación mensual;2.4;M
2009-01;3143;62038;Variación mensual;0.3;M
2009-01;3143;62039;Variación mensual;-0.8;M
2009-01;3143;62040;Variación mensual;-0.4;M
2009-01;3143;62041;Variación mensual;0.6;M
2009-01;3143;62042;Variación mensual;-1.1;M
2009-01;3143;62043;Variación mensual;-0.3;M
2009-01;3143;62044;Variación mensual;-2.6;M
2009-01;3143;62045;Variación mensual;0.0;M
2009-01;3143;62046;Variación mensual;-0.1;M
2009-01;3143;62047;Variación mensual;0.7;M
2009-01;3143;62048;Variación mensual;-0.4;M
2009-01;3143;62049;Variación mensual;-0.8;M
2009-01;3143;62050;Variación mensual;-0.3;M
2009-01;3143;62051;Variación mensual;-1.5;M
2009-01;3143;62052;Variación mensual;0.4;M
2009-01;3143;62053;Variación mensual;1.1;M
2009-01;3143;62054;Variación mensual;0.5;M
2009-01;3143;62055;Variación mensual;2.8;M
2009-01;3143;62056;Variación mensual;-17.5;M
2009-01;3143;62057;Variación mensual;-17.5;M
2009-01;3143;62058;Variación mensual;-12.5;M
2009-01;3143;62059;Variación mensual;-16.1;M
2009-01;3143;62060;Variación mensual;-7.9;M
2009-01;3143;62061;Variación mensual;-9.9;M
2009-01;3143;62062;Variación mensual;-6.7;M
2009-01;3143;62063;Variación mensual;1.1;M
2009-01;3143;62064;Variación mensual;0.2;M
2009-01;3143;62065;Variación mensual;1.6;M
2009-01;3143;62066;Variación mensual;0.2;M
2009-01;3143;62067;Variación mensual;-2.3;M
2009-01;3143;62068;Variación mensual;-6.0;M
2009-01;3143;62069;Variación mensual;-0.1;M
2009-01;3143;62070;Variación mensual;-0.5;M
2009-01;3143;62071;Variación mensual;0.1;M
2009-01;3143;62072;Variación mensual;0.6;M
2009-01;3143;62073;Variación mensual;2.2;M
2009-01;3143;62074;Variación mensual;0.0;M
2009-01;3143;62075;Variación mensual;-0.6;M
2009-01;3143;62076;Variación mensual;3.1;M
2009-01;3143;62077;Variación mensual;0.3;M
2009-01;3143;62078;Variación mensual;0.2;M
2009-01;3143;62079;Variación mensual;-1.3;M
2009-01;3143;62080;Variación mensual;1.4;M
2009-01;3143;62081;Variación mensual;0.7;M
2009-01;3143;62082;Variación mensual;0.1;M
2009-01;3143;62083;Variación mensual;0.0;M
2009-01;3143;62084;Variación mensual;0.0;M
2009-01;3143;62085;Variación mensual;0.3;M
2009-01;3143;62086;Variación mensual;-0.3;M
2009-01;3143;62087;Variación mensual;-0.3;M
2009-01;3143;62088;Variación mensual;1.5;M
2009-02;2240;62032;Variación mensual;-0.1;M
2009-02;2240;62033;Variación mensual;-0.2;M
2009-02;2240;62034;Variación mensual;0.3;M
2009-02;2240;62035;Variación mensual;-6.7;M
2009-02;2240;62036;Variación mensual;-1.4;M
2009-02;2240;62037;Variación mensual;1.4;M
2009-02;2240;62038;Variación mensual;-0.3;M
2009-02;2240;62039;Variación mensual;-3.5;M
2009-02;2240;62040;Variación mensual;-0.2;M
2009-02;2240;62041;Variación mensual;-0.1;M
2009-02;2240;62042;Variación mensual;-1.0;M
2009-02;2240;62043;Variación mensual;-0.1;M
2009-02;2240;62044;Variación mensual;-2.4;M
2009-02;2240;62045;Variación mensual;0.3;M
2009-02;2240;62046;Variación mensual;-0.3;M
2009-02;2240;62047;Variación mensual;1.7;M
2009-02;2240;62048;Variación mensual;-0.2;M
2009-02;2240;62049;Variación mensual;-0.2;M
2009-02;2240;62050;Variación mensual;-0.3;M
2009-02;2240;62051;Variación mensual;-1.9;M
2009-02;2240;62052;Variación mensual;-0.2;M
2009-02;2240;62053;Variación mensual;0.9;M
2009-02;2240;62054;Variación mensual;0.1;M
2009-02;2240;62055;Variación mensual;1.6;M
2009-02;2240;62056;Variación mensual;-1.6;M
2009-02;2240;62057;Variación mensual;-1.2;M
2009-02;2240;62058;Variación mensual;-1.6;M
2009-02;2240;62059;Variación mensual;-1.4;M
2009-02;2240;62060;Variación mensual;-1.5;M
2009-02;2240;62061;Variación mensual;-1.3;M
2009-02;2240;62062;Variación mensual;-1.4;M
2009-02;2240;62063;Variación mensual;-0.1;M
2009-02;2240;62064;Variación mensual;0.3;M
2009-02;2240;62065;Variación mensual;0.4;M
2009-02;2240;62066;Variación mensual;0.5;M
2009-02;2240;62067;Variación mensual;-0.1;M
2009-02;2240;62068;Variación mensual;-0.2;M
2009-02;2240;62069;Variación mensual;0.1;M
2009-02;2240;62070;Variación mensual;0.2;M
2009-02;2240;62071;Variación mensual;0.4;M
2009-02;2240;62072;Variación mensual;1.3;M
2009-02;2240;62073;Variación mensual;0.1;M
2009-02;2240;62074;Variación mensual;0.2;M
2009-02;2240;62075;Variación mensual;0.3;M
2009-02;2240;62076;Variación mensual;0.8;M
2009-02;2240;62077;Variación mensual;-1.0;M
2009-02;2240;62078;Variación mensual;0.0;M
2009-02;2240;62079;Variación mensual;0.1;M
2009-02;2240;62080;Variación mensual;0.1;M
2009-02;2240;62081;Variación mensual;0.1;M
2009-02;2240;62082;Variación mensual;0.0;M
2009-02;2240;62083;Variación mensual;0.1;M
2009-02;2240;62084;Variación mensual;0.2;M
2009-02;2240;62085;Variación mensual;0.2;M
2009-02;2240;62086;Variación mensual;0.1;M
2009-02;2240;62087;Variación mensual;0.2;M
2009-02;2240;62088;Variación mensual;0.2;M
2009-02;3143;62032;Variación mensual;-0.1;M
2009-02;3143;62033;Variación mensual;-0.4;M
2009-02;3143;62034;Variación mensual;0.4;M
2009-02;3143;62035;Variación mensual;-7.6;M
2009-02;3143;62036;Variación mensual;-1.4;M
2009-02;3143;62037;Variación mensual;1.8;M
2009-02;3143;62038;Variación mensual;-0.6;M
2009-02;3143;62039;Variación mensual;-2.1;M
2009-02;3143;62040;Variación mensual;0.1;M
2009-02;3143;62041;Variación mensual;-0.2;M
2009-02;3143;62042;Variación mensual;-1.6;M
2009-02;3143;62043;Variación mensual;-0.2;M
2009-02;3143;62044;Variación mensual;-3.1;M
2009-02;3143;62045;Variación mensual;0.4;M
2009-02;3143;62046;Variación mensual;0.4;M
2009-02;3143;62047;Variación mensual;1.8;M
2009-02;3143;62048;Variación mensual;0.1;M
2009-02;3143;62049;Variación mensual;0.4;M
2009-02;3143;62050;Variación mensual;-0.6;M
2009-02;3143;62051;Variación mensual;-2.0;M
2009-02;3143;62052;Variación mensual;-0.2;M
2009-02;3143;62053;Variación mensual;0.9;M
2009-02;3143;62054;Variación mensual;0.3;M
2009-02;3143;62055;Variación mensual;1.7;M
2009-02;3143;62056;Variación mensual;-1.1;M
2009-02;3143;62057;Variación mensual;-0.3;M
2009-02;3143;62058;Variación mensual;-1.0;M
2009-02;3143;62059;Variación mensual;-1.0;M
2009-02;3143;62060;Variación mensual;-0.5;M
2009-02;3143;62061;Variación mensual;-0.7;M
2009-02;3143;62062;Variación mensual;-1.2;M
2009-02;3143;62063;Variación mensual;0.0;M
2009-02;3143;62064;Variación mensual;0.2;M
2009-02;3143;62065;Variación mensual;0.7;M
2009-02;3143;62066;Variación mensual;0.4;M
2009-02;3143;62067;Variación mensual;0.1;M
2009-02;3143;62068;Variación mensual;-0.4;M
2009-02;3143;62069;Variación mensual;0.1;M
2009-02;3143;62070;Variación mensual;0.0;M
2009-02;3143;62071;Variación mensual;0.5;M
2009-02;3143;62072;Variación mensual;1.2;M
2009-02;3143;62073;Variación mensual;0.1;M
2009-02;3143;62074;Variación mensual;0.1;M
2009-02;3143;62075;Variación mensual;0.3;M
2009-02;3143;62076;Variación mensual;3.0;M
2009-02;3143;62077;Variación mensual;-0.7;M
2009-02;3143;62078;Variación mensual;0.0;M
2009-02;3143;62079;Variación mensual;0.2;M
2009-02;3143;62080;Variación mensual;0.0;M
2009-02;3143;62081;Variación mensual;0.6;M
2009-02;3143;62082;Variación mensual;0.0;M
2009-02;3143;62083;Variación mensual;0.0;M
2009-02;3143;62084;Variación mensual;0.4;M
2009-02;3143;62085;Variación mensual;0.2;M
2009-02;3143;62086;Variación mensual;-0.1;M
2009-02;3143;62087;Variación mensual;0.1;M
2009-02;3143;62088;Variación mensual;0.2;M
2009-03;2240;62032;Variación mensual;-0.3;M
2009-03;2240;62033;Variación mensual;-0.2;M
2009-03;2240;62034;Variación mensual;-0.5;M
2009-03;2240;62035;Variación mensual;-5.8;M
2009-03;2240;62036;Variación mensual;-1.0;M
2009-03;2240;62037;Variación mensual;-1.4;M
2009-03;2240;62038;Variación mensual;-0.1;M
2009-03;2240;62039;Variación mensual;-3.7;M
2009-03;2240;62040;Variación mensual;-1.0;M
2009-03;2240;62041;Variación mensual;-0.1;M
2009-03;2240;62042;Variación mensual;-0.4;M
2009-03;2240;62043;Variación mensual;-0.4;M
2009-03;2240;62044;Variación mensual;-1.4;M
2009-03;2240;62045;Variación mensual;0.1;M
2009-03;2240;62046;Variación mensual;0.1;M
2009-03;2240;62047;Variación mensual;0.8;M
2009-03;2240;62048;Variación mensual;-0.3;M
2009-03;2240;62049;Variación mensual;-0.1;M
2009-03;2240;62050;Variación mensual;0.1;M
2009-03;2240;62051;Variación mensual;-1.3;M
2009-03;2240;62052;Variación mensual;-0.2;M
2009-03;2240;62053;Variación mensual;-0.1;M
2009-03;2240;62054;Variación mensual;0.3;M
2009-03;2240;62055;Variación mensual;0.0;M
2009-03;2240;62056;Variación mensual;3.8;M
2009-03;2240;62057;Variación mensual;3.1;M
2009-03;2240;62058;Variación mensual;4.6;M
2009-03;2240;62059;Variación mensual;6.1;M
2009-03;2240;62060;Variación mensual;2.9;M
2009-03;2240;62061;Variación mensual;1.2;M
2009-03;2240;62062;Variación mensual;4.9;M
2009-03;2240;62063;Variación mensual;0.4;M
2009-03;2240;62064;Variación mensual;0.3;M
2009-03;2240;62065;Variación mensual;-0.3;M
2009-03;2240;62066;Variación mensual;0.4;M
2009-03;2240;62067;Variación mensual;0.4;M
2009-03;2240;62068;Variación mensual;1.2;M
2009-03;2240;62069;Variación mensual;0.2;M
2009-03;2240;62070;Variación mensual;0.3;M
2009-03;2240;62071;Variación mensual;-0.1;M
2009-03;2240;62072;Variación mensual;0.2;M
2009-03;2240;62073;Variación mensual;0.1;M
2009-03;2240;62074;Variación mensual;-0.4;M
2009-03;2240;62075;Variación mensual;-0.4;M
2009-03;2240;62076;Variación mensual;0.1;M
2009-03;2240;62077;Variación mensual;-0.2;M
2009-03;2240;62078;Variación mensual;0.0;M
2009-03;2240;62079;Variación mensual;-0.4;M
2009-03;2240;62080;Variación mensual;0.4;M
2009-03;2240;62081;Variación mensual;0.6;M
2009-03;2240;62082;Variación mensual;0.0;M
2009-03;2240;62083;Variación mensual;0.1;M
2009-03;2240;62084;Variación mensual;0.0;M
2009-03;2240;62085;Variación mensual;0.2;M
2009-03;2240;62086;Variación mensual;0.2;M
2009-03;2240;62087;Variación mensual;0.3;M
2009-03;2240;62088;Variación mensual;0.4;M
2009-03;3143;62032;Variación mensual;0.1;M
2009-03;3143;62033;Variación mensual;0.0;M
2009-03;3143;62034;Variación mensual;0.2;M
2009-03;3143;62035;Variación mensual;-5.2;M
2009-03;3143;62036;Variación mensual;-1.2;M
2009-03;3143;62037;Variación mensual;-2.1;M
2009-03;3143;62038;Variación mensual;-0.3;M
2009-03;3143;62039;Variación mensual;-2.9;M
2009-03;3143;62040;Variación mensual;-1.3;M
2009-03;3143;62041;Variación mensual;-0.1;M
2009-03;3143;62042;Variación mensual;-1.2;M
2009-03;3143;62043;Variación mensual;-0.5;M
2009-03;3143;62044;Variación mensual;-1.5;M
2009-03;3143;62045;Variación mensual;0.0;M
2009-03;3143;62046;Variación mensual;-0.5;M
2009-03;3143;62047;Variación mensual;0.6;M
2009-03;3143;62048;Variación mensual;-0.8;M
2009-03;3143;62049;Variación mensual;1.6;M
2009-03;3143;62050;Variación mensual;0.4;M
2009-03;3143;62051;Variación mensual;-1.8;M
2009-03;3143;62052;Variación mensual;-0.2;M
2009-03;3143;62053;Variación mensual;-0.2;M
2009-03;3143;62054;Variación mensual;0.1;M
2009-03;3143;62055;Variación mensual;0.0;M
2009-03;3143;62056;Variación mensual;3.9;M
2009-03;3143;62057;Variación mensual;3.4;M
2009-03;3143;62058;Variación mensual;7.1;M
2009-03;3143;62059;Variación mensual;10.5;M
2009-03;3143;62060;Variación mensual;4.1;M
2009-03;3143;62061;Variación mensual;1.3;M
2009-03;3143;62062;Variación mensual;5.2;M
2009-03;3143;62063;Variación mensual;0.0;M
2009-03;3143;62064;Variación mensual;0.3;M
2009-03;3143;62065;Variación mensual;0.0;M
2009-03;3143;62066;Variación mensual;0.6;M
2009-03;3143;62067;Variación mensual;0.8;M
2009-03;3143;62068;Variación mensual;1.6;M
2009-03;3143;62069;Variación mensual;0.1;M
2009-03;3143;62070;Variación mensual;0.3;M
2009-03;3143;62071;Variación mensual;-0.2;M
2009-03;3143;62072;Variación mensual;0.3;M
2009-03;3143;62073;Variación mensual;0.0;M
2009-03;3143;62074;Variación mensual;-0.6;M
2009-03;3143;62075;Variación mensual;-0.4;M
2009-03;3143;62076;Variación mensual;0.4;M
2009-03;3143;62077;Variación mensual;-0.2;M
2009-03;3143;62078;Variación mensual;0.0;M
2009-03;3143;62079;Variación mensual;-0.7;M
2009-03;3143;62080;Variación mensual;0.4;M
2009-03;3143;62081;Variación mensual;0.7;M
2009-03;3143;62082;Variación mensual;0.2;M
2009-03;3143;62083;Variación mensual;0.2;M
2009-03;3143;62084;Variación mensual;0.0;M
2009-03;3143;62085;Variación mensual;0.1;M
2009-03;3143;62086;Variación mensual;0.1;M
2009-03;3143;62087;Variación mensual;0.4;M
2009-03;3143;62088;Variación mensual;0.3;M
2009-04;2240;62032;Variación mensual;0.3;M
2009-04;2240;62033;Variación mensual;-0.3;M
2009-04;2240;62034;Variación mensual;-0.4;M
2009-04;2240;62035;Variación mensual;-2.2;M
2009-04;2240;62036;Variación mensual;-0.5;M
2009-04;2240;62037;Variación mensual;-2.8;M
2009-04;2240;62038;Variación mensual;0.0;M
2009-04;2240;62039;Variación mensual;0.4;M
2009-04;2240;62040;Variación mensual;-0.3;M
2009-04;2240;62041;Variación mensual;-0.2;M
2009-04;2240;62042;Variación mensual;-0.8;M
2009-04;2240;62043;Variación mensual;-0.7;M
2009-04;2240;62044;Variación mensual;-1.8;M
2009-04;2240;62045;Variación mensual;-0.3;M
2009-04;2240;62046;Variación mensual;0.2;M
2009-04;2240;62047;Variación mensual;0.6;M
2009-04;2240;62048;Variación mensual;-0.4;M
2009-04;2240;62049;Variación mensual;0.6;M
2009-04;2240;62050;Variación mensual;-0.1;M
2009-04;2240;62051;Variación mensual;-1.7;M
2009-04;2240;62052;Variación mensual;0.1;M
2009-04;2240;62053;Variación mensual;0.4;M
2009-04;2240;62054;Variación mensual;-0.1;M
2009-04;2240;62055;Variación mensual;0.1;M
2009-04;2240;62056;Variación mensual;4.7;M
2009-04;2240;62057;Variación mensual;11.3;M
2009-04;2240;62058;Variación mensual;18.9;M
2009-04;2240;62059;Variación mensual;1.9;M
2009-04;2240;62060;Variación mensual;5.5;M
2009-04;2240;62061;Variación mensual;9.3;M
2009-04;2240;62062;Variación mensual;9.7;M
2009-04;2240;62063;Variación mensual;0.4;M
2009-04;2240;62064;Variación mensual;0.3;M
2009-04;2240;62065;Variación mensual;-3.4;M
2009-04;2240;62066;Variación mensual;0.4;M
2009-04;2240;62067;Variación mensual;1.0;M
2009-04;2240;62068;Variación mensual;1.7;M
2009-04;2240;62069;Variación mensual;0.3;M
2009-04;2240;62070;Variación mensual;0.6;M
2009-04;2240;62071;Variación mensual;0.0;M
2009-04;2240;62072;Variación mensual;0.1;M
2009-04;2240;62073;Variación mensual;0.2;M
2009-04;2240;62074;Variación mensual;0.4;M
2009-04;2240;62075;Variación mensual;1.3;M
2009-04;2240;62076;Variación mensual;0.1;M
2009-04;2240;62077;Variación mensual;0.2;M
2009-04;2240;62078;Variación mensual;0.0;M
2009-04;2240;62079;Variación mensual;-0.3;M
2009-04;2240;62080;Variación mensual;0.4;M
2009-04;2240;62081;Variación mensual;0.3;M
2009-04;2240;62082;Variación mensual;0.0;M
2009-04;2240;62083;Variación mensual;0.0;M
2009-04;2240;62084;Variación mensual;0.0;M
2009-04;2240;62085;Variación mensual;0.3;M
2009-04;2240;62086;Variación mensual;0.2;M
2009-04;2240;62087;Variación mensual;1.3;M
2009-04;2240;62088;Variación mensual;0.5;M
2009-04;3143;62032;Variación mensual;0.3;M
2009-04;3143;62033;Variación mensual;0.1;M
2009-04;3143;62034;Variación mensual;-0.4;M
2009-04;3143;62035;Variación mensual;-2.7;M
2009-04;3143;62036;Variación mensual;-1.0;M
2009-04;3143;62037;Variación mensual;-2.8;M
2009-04;3143;62038;Variación mensual;-0.5;M
2009-04;3143;62039;Variación mensual;-0.1;M
2009-04;3143;62040;Variación mensual;-0.6;M
2009-04;3143;62041;Variación mensual;-0.4;M
2009-04;3143;62042;Variación mensual;-1.3;M
2009-04;3143;62043;Variación mensual;-0.5;M
2009-04;3143;62044;Variación mensual;-0.9;M
2009-04;3143;62045;Variación mensual;-0.5;M
